"","Date","Price","bing_score","nrc_score.x","Afinn_score.x","Price2"
"435",2012-04-30,5.70047978067169,0,1,9,44.3885244296485
"436",2012-05-01,5.82522275531186,-4,-4,1,45.1191618525409
"437",2012-05-02,5.55106237148732,-3,10,-1,43.5133653187115
"438",2012-05-03,5.32350925291296,3,5,11,42.180554195633
"439",2012-05-04,4.74091843728581,-1,2,-3,38.7682365612455
"440",2012-05-06,4.74091843728581,2,3,9,38.7682365612455
"441",2012-05-07,4.74091843728581,-1,15,29,38.7682365612455
"442",2012-05-08,4.57916381082934,6,10,22,37.8208166062861
"443",2012-05-09,4.77244688142564,2,3,-4,38.9529031626359
"444",2012-05-10,4.82042494859493,2,4,1,39.233917556056
"445",2012-05-11,4.85606579849212,-6,-6,-9,39.4426711054538
"446",2012-05-14,4.62165867032214,2,7,7,38.0697150690297
"447",2012-05-15,4.70527758738863,-1,5,9,38.5594830118477
"448",2012-05-16,4.48594928032899,2,4,9,37.2748457847841
"449",2012-05-17,4.41877998629198,-4,0,-1,36.8814256339959
"450",2012-05-18,4.24331734064428,-5,0,-4,35.8537158523451
"451",2012-05-20,4.24331734064428,1,0,4,35.8537158523451
"452",2012-05-21,4.37902673063742,-1,-1,7,36.6485851365906
"453",2012-05-22,4.4804660726525,1,7,7,37.2427298541075
"454",2012-05-23,4.08567511994517,0,2,1,34.9303828453931
"455",2012-05-24,4.1295407813571,5,6,22,35.1873102908058
"456",2012-05-27,4.1295407813571,-2,0,0,35.1873102908058
"457",2012-05-29,4.17751884852639,-6,1,6,35.468324684226
"458",2012-05-30,3.67032213845099,-1,6,19,32.4976010966415
"459",2012-05-31,3.67169294037012,-4,7,-1,32.5056300793107
"460",2012-06-01,2.95476353666895,-6,1,-11,28.3064721433467
"461",2012-06-02,2.95476353666895,1,2,0,28.3064721433467
"462",2012-06-03,2.95476353666895,1,1,4,28.3064721433467
"463",2012-06-04,2.83276216586703,3,6,17,27.5918926857926
"464",2012-06-05,2.9575051405072,-1,2,-4,28.322530108685
"465",2012-06-06,3.29883481836875,3,0,14,30.3217467933027
"466",2012-06-07,3.14941740918437,-5,-1,5,29.4465876823656
"467",2012-06-08,2.80945853324195,-1,1,1,27.4553999804171
"468",2012-06-09,2.80945853324195,-6,6,8,27.4553999804171
"469",2012-06-11,2.95065113091158,-3,2,-3,28.2823851953393
"470",2012-06-12,2.67511994516792,-3,8,4,26.6685596788407
"471",2012-06-13,2.77107607950651,-6,0,-4,27.230588465681
"472",2012-06-14,2.65729952021933,2,7,16,26.5641829041418
"473",2012-06-15,2.74914324880055,5,5,17,27.1021247429746
"474",2012-06-18,2.48594928032899,3,3,6,25.5605600704984
"475",2012-06-19,2.47635366689513,1,-1,5,25.5043571918144
"476",2012-06-20,2.25154215215901,-3,2,-3,24.1876040340742
"477",2012-06-21,1.6648389307745,-2,-1,1,20.7511994516792
"478",2012-06-22,1.6648389307745,0,3,3,20.7511994516792
"479",2012-06-25,1.592186429061,4,4,10,20.3256633702144
"480",2012-06-26,1.7978067169294,-3,2,-3,21.5300107705865
"481",2012-06-27,2.05414667580535,-1,5,3,23.031430529717
"482",2012-06-28,1.91158327621659,-1,-2,-5,22.1964163321257
"483",2012-06-29,2.34338588074023,1,10,29,24.7255458729071
"484",2012-07-02,2.49554489376285,-2,-4,4,25.6167629491824
"485",2012-07-03,3.12748457847841,-1,3,24,29.3181239596593
"486",2012-07-05,3.35366689513366,1,2,1,30.6429061000686
"487",2012-07-06,2.93694311172036,0,5,5,28.2020953686478
"488",2012-07-07,2.93694311172036,2,0,3,28.2020953686478
"489",2012-07-09,3.13433858807402,3,1,5,29.358268873005
"490",2012-07-10,3.02604523646333,0,7,6,28.7239792421424
"491",2012-07-11,3.03701165181631,7,4,17,28.7882111034956
"492",2012-07-12,3.0301576422207,-2,-2,4,28.7480661901498
"493",2012-07-13,3.40438656614119,-3,-1,3,30.939978458827
"494",2012-07-16,3.43043180260452,0,4,4,31.0925291295408
"495",2012-07-17,3.71967100753941,4,6,15,32.7866444727308
"496",2012-07-18,3.95407813570939,-5,9,-1,34.159600509155
"497",2012-07-19,4.21041809458534,-2,0,10,35.6610202682855
