"","Date","Price","Text","bing_score","nrc_score","afin_score"
"4134",2018-07-23,73.45," and the doj fbi and obama gang need to be held to account source was the major source avoided talking about it being the clinton campaign behind it misled the court to provide a pretext to spy on the trump team not about carter page was all about getting trump ",2,1,-1
"4135",2018-07-23,73.45,"a rocket has not been launched by north korea in months likewise no nuclear tests japan is happy all of asia is happy but the fake news is saying without ever asking me always anonymous sources that i am angry because it is not going fast enough wrong very happy ",1,-3,-5
"4136",2018-07-23,73.45,"robert will do a great job for our vets we also recently won choice  t co he gducbet",1,2,6
"4137",2018-07-23,73.45,"lou barletta was one of my first supporters he is tough on crime and borders will be a great senator from pennsylvania his opponent is weak on crime ice and borders we need lou  t co dcmsi cpfb",-3,-3,-1
"4138",2018-07-23,73.45,"when you hear the fake news talking negatively about my meeting with president putin and all that i gave up remember i gave up nothing we merely talked about future benefits for both countries also we got along very well which is a good thing except for the corrupt media ",-1,0,2
"4139",2018-07-24,73.53," the russia hoax the illicit scheme to clear hillary clinton amp frame donald trump is a hot seller already number one more importantly it is a great book that everyone is talking about it covers the rigged witch hunt brilliantly congratulations to gregg jarrett ",2,-4,3
"4140",2018-07-24,73.53," vfwconvention vfwhq  t co dbqx axz",0,0,0
"4141",2018-07-24,73.53,"today it was my great honor to be in kansas city missouri to pay tribute to the men and women who make freedom possible thank you vfwhq vfwconvention  t co e tysnmwo ",2,4,8
"4142",2018-07-24,73.53," madeinamerica showcase  t co rt wie yp",0,0,0
"4143",2018-07-24,73.53,"heading to missouri to be with many of my great friends vfw here we come ",0,0,3
"4144",2018-07-24,73.53,"so sad and unfair that the fcc wouldn t approve the sinclair broadcast merger with tribune this would have been a great and much needed conservative voice for and of the people liberal fake news nbc and comcast gets approved much bigger but not sinclair disgraceful ",-3,-2,-2
"4145",2018-07-24,73.53,"on the heels of the very successful launch of the whitehouse national council for the american worker congress should reauthorize perkinscte and ensure the american workforce remains stronger than ever jobs workforce",2,3,6
"4146",2018-07-24,73.53,"the european union is coming to washington tomorrow to negotiate a deal on trade i have an idea for them both the u s and the e u drop all tariffs barriers and subsidies that would finally be called free market and fair trade hope they do it we are ready but they won t ",4,5,7
"4147",2018-07-24,73.53,"i want to thank the vfwhq for your devotion to our fallen heroes unknown soldiers prisoners of war those missing in action and their families vfwconvention  t co ygfhcudr",-2,-2,-3
"4148",2018-07-24,73.53,"our country is doing great best financial numbers on the planet great to have usa winning again ",1,2,10
"4149",2018-07-24,73.53,"tariffs are the greatest either a country which has treated the united states unfairly on trade negotiates a fair deal or it gets hit with tariffs it s as simple as that and everybody s talking remember we are the piggy bank that s being robbed all will be great ",0,2,9
"4150",2018-07-24,73.53,"i m very concerned that russia will be fighting very hard to have an impact on the upcoming election based on the fact that no president has been tougher on russia than me they will be pushing very hard for the democrats they definitely don t want trump ",-1,1,-1
"4151",2018-07-24,73.53,"countries that have treated us unfairly on trade for years are all coming to washington to negotiate this should have taken place many years ago butas the saying goes better late than never ",-1,0,2
"4152",2018-07-24,73.53,"today is the day to vote for brian kemp will be great for georgia full endorsement  t co ypnd bj ",1,1,5
"4153",2018-07-24,73.53,"make america great again ",0,0,3
"4154",2018-07-24,73.53,"rt danscavino coast guard seizes m worth of cocaine from boats moving drugs from central america to the us  t co r ffd bjtb",1,2,2
"4155",2018-07-24,73.53,"rt danscavino lockheed martin will add workers to boost production of the f fighter jet the most expensive in u s history afte ",0,1,1
"4156",2018-07-25,73.67,"thank you georgia they say that my endorsement last week of brian kemp in the republican primary for governor against a very worthy opponent lifted him from points down to a to victory two very good and talented men in a great race but congratulations to brian ",4,3,14
"4157",2018-07-25,73.67,"congratulations to brian kemp on your very big win in georgia last night wow those are big numbers now go win against the open border crime loving opponent that the democrats have given you she is weak on vets the military and the nd amendment win ",3,0,8
"4158",2018-07-25,73.67,"european union representatives told me that they would start buying soybeans from our great farmers immediately also they will be buying vast amounts of lng ",0,0,3
"4159",2018-07-25,73.67," along quickly european union nations will be open to the united states and at the same time benefiting by everything we are doing for them there was great warmth and feeling in the room a breakthrough has been quickly made that nobody thought possible ",2,1,10
"4160",2018-07-25,73.67,"sergio marchionne who passed away today was one of the most brilliant amp successful car executives since the days of the legendary henry ford it was a great honor for me to get to know sergio as potus he loved the car industry and fought hard for it he will be truly missed ",3,4,12
"4161",2018-07-25,73.67,"obviously the european union as represented by junckereu and the united states as represented by yours truly love each other  t co imacgcn ",1,3,4
"4162",2018-07-25,73.67,"great to be back on track with the european union this was a big day for free and fair trade ",2,1,7
"4163",2018-07-25,73.67,"rt scavino we met today to launch a new phase in the relationship between the u s amp the eu a phase of close friendship of strong ",1,2,2
"4164",2018-07-25,73.67,"when you have people snipping at your heels during a negotiation it will only take longer to make a deal and the deal will never be as good as it could have been with unity negotiations are going really well be cool the end result will be worth it ",3,5,6
"4165",2018-07-25,73.67,"thank you very much working hard  t co cszbffq nw",-1,1,1
"4166",2018-07-25,73.67,"this week my administration is hosting the first ever irfministerial the u s will continue to promote religiousfreedom around the world nations that support religious freedom are far more free prosperous amp peaceful great job vp secpompeo irf ambassador amp statedept ",5,6,14
"4167",2018-07-25,73.67,"the united states and the european union have a trillion bilateral trade relationship the largest economic relationship in the world we want to further strengthen this trade relationship to the benefit of all american and european citizens  t co zlmeetcpg",1,3,6
"4168",2018-07-25,73.67,"every time i see a weak politician asking to stop trade talks or the use of tariffs to counter unfair tariffs i wonder what can they be thinking are we just going to continue and let our farmers and country get ripped off lost billion on trade last year no weakness ",-4,-2,-11
"4169",2018-07-25,73.67,"china is targeting our farmers who they know i love amp respect as a way of getting me to continue allowing them to take advantage of the u s they are being vicious in what will be their failed attempt we were being nice until now china made billion on us last year ",2,3,4
"4170",2018-07-25,73.67,"what kind of a lawyer would tape a client so sad is this a first never heard of it before why was the tape so abruptly terminated cut while i was presumably saying positive things i hear there are other clients and many reporters that are taped can this be so too bad ",-2,-1,-2
"4171",2018-07-25,73.67,"great meeting on trade today with junckereu and representatives of the european union we have come to a very strong understanding and are all believers in no tariffs no barriers and no subsidies work on documents has already started and the process is moving ",1,1,4
"4172",2018-07-26,74.51,"twitter shadow banning prominent republicans not good we will look into this discriminatory and illegal practice at once many complaints ",-2,1,2
"4173",2018-07-26,74.51,"thank you u s steel and granite city illinois  t co rsuvgf rg",0,0,2
"4174",2018-07-26,74.51," called the case against impeaching trump which i would encourage all people with trump derangement syndrome to read ",2,0,2
"4175",2018-07-26,74.51,"the united states will impose large sanctions on turkey for their long time detainment of pastor andrew brunson a great christian family man and wonderful human being he is suffering greatly this innocent man of faith should be released immediately ",0,4,6
"4176",2018-07-26,74.51,"heading to dubuque iowa and then granite city illinois looking forward to being with many great friends ",0,1,3
"4177",2018-07-26,74.51," alandersh a brilliant lawyer who although a liberal democrat who probably didn t vote for me has discussed the witch hunt with great clarity and in a very positive way he has written a new and very important book ",3,0,13
"4178",2018-07-26,74.51,"promises kept  t co vr r wxpvd",1,0,1
"4179",2018-07-26,74.51,"this is great on my way see you soon iagovernor kim reynolds  t co sxfkk uig",0,0,3
"4180",2018-07-27,74.84," john is strong on crime and borders loves our military our vets and our second amendment he will be a star he has my full and total endorsement ",2,0,1
"4181",2018-07-27,74.84,"private business investment has surged from percent the year before i came into office to percent this year that means jobs jobs jobs  t co evo cpqpp",0,0,0
"4182",2018-07-27,74.84,"i am thrilled to announce that in the second quarter of this year the u s economy grew at the amazing rate of  t co xeapwaaoxn",2,0,9
"4183",2018-07-27,74.84,"arrived back in washington last night from a very emotional reopening of a major u s steel plant in granite city illinois only to be greeted with the ridiculous news that the highly conflicted robert mueller and his gang of angry democrats obviously cannot find collusion ",-4,-3,-5
"4184",2018-07-27,74.84,"democrats who want open borders and care little about crime are incompetent but they have the fake news media almost totally on their side ",-3,-3,-5
"4185",2018-07-27,74.84,"congressman david kustoff has been a champion for the trump agenda i greatly appreciate his support david is strong on crime and borders loves our military vets and second amendment get out and vote for david on thursday august nd he has my full and total endorsement ",5,2,5
"4186",2018-07-27,74.84,"we have accomplished an economic turnaround of historic proportions  t co vnmmtpv kk",1,1,2
"4187",2018-07-27,74.84," the only collusion with russia was with the democrats so now they are looking at my tweets along with million other people the rigged witch hunt continues how stupid and unfair to our country and so the fake news doesn t waste my time with dumb questions no ",-5,-7,-13
"4188",2018-07-27,74.84,"way to go jerry this is what the league should do  t co yep jk xi",0,1,0
"4189",2018-07-27,74.84," johnjamesmi who is running in the republican primary in the great state of michigan is spectacular vote on august th rarely have i seen a candidate with such great potential west point graduate successful businessman and a african american leader ",2,5,6
"4190",2018-07-27,74.84,"the remains of american servicemen will soon be leaving north korea and heading to the united states after so many years this will be a great moment for so many families thank you to kim jong un ",0,1,6
"4191",2018-07-27,74.84,"great gdp numbers just released will be having a news conference soon ",0,1,3
"4192",2018-07-27,74.84,"america is open for business and u s steel is back  t co ljtcr jhbw",0,0,0
"4193",2018-07-27,74.84," troy balderson of ohio is running for congress so important to the republican party cast you early vote or vote on august th troy is strong on crime and borders loves our military our vets and our second amendment he has my full and total endorsement ",2,2,3
"4194",2018-07-27,74.84,"join me in tampa florida next tuesday july st at pme for a maga rally tickets  t co q pmytacl  t co urjvn owoe",0,1,1
"4195",2018-07-27,74.84,"the usnavy s first female admiral alene duerk once said it was a nice distinction to have and to be recognized as the first but i wanted to make certain that i used that notoriety to do as much positive as i could alene did just that and america is forever grateful  t co toqkzqgvg ",3,4,9
"4196",2018-07-27,74.84,"the only things the democrats do well is resist which is their campaign slogan and obstruct cryin chuck schumer has almost great american people that are waiting forever to serve our country a total disgrace mitch m should not let them go home until all approved ",-2,-4,3
"4197",2018-07-27,74.84," i did not know of the meeting with my son don jr sounds to me like someone is trying to make up stories in order to get himself out of an unrelated jam taxi cabs maybe he even retained bill and crooked hillary s lawyer gee i wonder if they helped him make the choice ",-1,2,1
"4198",2018-07-28,74.84," t co e xvdugzqa",0,0,0
"4199",2018-07-29,74.84,"tom homan fmr ice director there is nobody that has done more for border security amp public safety than president trump i ve worked for six presidents and i respect them all but nobody has done more than this administration amp president trump that s just a stone cold fact ",2,2,1
"4200",2018-07-29,74.84,"the biggest and best results coming out of the good gdp report was that the quarterly trade deficit has been reduced by billion and of course the historically low unemployment numbers especially for african americans hispanics asians and women ",0,1,2
"4201",2018-07-29,74.84,"had a very good and interesting meeting at the white house with a g sulzberger publisher of the new york times spent much time talking about the vast amounts of fake news being put out by the media amp how that fake news has morphed into phrase enemy of the people sad ",-4,0,-2
"4202",2018-07-29,74.84,"do you think the fake news media will ever report on this tweet from michael  t co kxlckzo fr",-1,-1,-3
"4203",2018-07-29,74.84,"when the media driven insane by their trump derangement syndrome reveals internal deliberations of our government it truly puts the lives of many not just journalists at risk very unpatriotic freedom of the press also comes with a responsibility to report the news ",-1,-2,-2
"4204",2018-07-29,74.84,"i would be willing to shut down government if the democrats do not give us the votes for border security which includes the wall must get rid of lottery catch amp release etc and finally go to system of immigration based on merit we need great people coming into our country ",1,1,3
"4205",2018-07-29,74.84,"wow highest poll numbers in the history of the republican party that includes honest abe lincoln and ronald reagan there must be something wrong please recheck that poll ",1,1,5
"4206",2018-07-29,74.84,"rt scavino realdonaldtrump tells icegov agents we always will stand with you  t co o p h ivq",0,0,0
"4207",2018-07-29,74.84," also why is mueller only appointing angry dems some of whom have worked for crooked hillary others including himself have worked for obama and why isn t mueller looking at all of the criminal activity amp real russian collusion on the democrats side podesta dossier ",-4,-1,-6
"4208",2018-07-29,74.84,"rt realdonaldtrump congressman david kustoff has been a champion for the trump agenda i greatly appreciate his support david is strong ",4,1,6
"4209",2018-07-29,74.84,"there is no collusion the robert mueller rigged witch hunt headed now by increased from including an obama white house lawyer angry democrats was started by a fraudulent dossier paid for by crooked hillary and the dnc therefore the witch hunt is an illegal scam ",-6,-4,-13
"4210",2018-07-29,74.84," and the amazon washington post do nothing but write bad stories even on very positive achievements and they will never change ",1,-1,-1
"4211",2018-07-29,74.84,"please understand there are consequences when people cross our border illegally whether they have children or not and many are just using children for their own sinister purposes congress must act on fixing the dumbest amp worst immigration laws anywhere in the world vote r ",-3,-2,-2
"4212",2018-07-29,74.84,"rt realdonaldtrump democrats who want open borders and care little about crime are incompetent but they have the fake news media almos ",-3,-3,-5
"4213",2018-07-29,74.84,"is robert mueller ever going to release his conflicts of interest with respect to president trump including the fact that we had a very nasty amp contentious business relationship i turned him down to head the fbi one day before appointment as s c amp comey is his close friend ",-1,3,-6
"4214",2018-07-29,74.84," dying newspaper industry no matter how much they try to distract and cover it up our country is making great progress under my leadership and i will never stop fighting for the american people as an example the failing new york times ",-2,-3,0
"4215",2018-07-29,74.84,"rt realdonaldtrump the only things the democrats do well is resist which is their campaign slogan and obstruct cryin chuck schume ",-1,-2,0
"4216",2018-07-29,74.84," accurately of media coverage of my administration is negative despite the tremendously positive results we are achieving it s no surprise that confidence in the media is at an all time low i will not allow our great country to be sold out by anti trump haters in the ",3,2,1
"4217",2018-07-30,74.99,"rt realdonaldtrump johnjamesmi who is running in the republican primary in the great state of michigan is spectacular vote on august ",1,2,3
"4218",2018-07-30,74.99,"congratulations to our new deptvetaffairs secretary robert wilkie  t co erqwjzuik",1,0,2
"4219",2018-07-30,74.99,"illegal immigration is a top national security problem after decades of playing games with the whole world laughing at the stupidity of our immigration laws and with democrats thinking ",-1,-1,-2
"4220",2018-07-30,74.99,"a highly respected federal judge today stated that the trump administration gets great credit for reuniting illegal families thank you and please look at the previous administrations record not good ",0,1,8
"4221",2018-07-30,74.99," that open borders large scale crime and abolishing ice is good for them we must get smart and finally do what must be done for the safety and security of our country ",0,1,2
"4222",2018-07-30,74.99,"congratulations to judge jeanine on the tremendous success of her new best selling book liars leakers and liberals the case against the anti trump conspiracy ",1,0,0
"4223",2018-07-30,74.99,"it is my great honor to welcome prime minister giuseppeconteit of italy to the whitehouse join us at pme for our joint press conference  t co xachz zuse  t co t qvskkqh",1,3,8
"4224",2018-07-30,74.99,"congratulations to general john kelly today we celebrate his first full year as whitehouse chief of staff  t co jwcaj ghhv",2,1,5
"4225",2018-07-30,74.99,"rt realdonaldtrump john is strong on crime and borders loves our military our vets and our second amendment he will be a star he h ",1,-1,-1
"4226",2018-07-30,74.99,"we must have border security get rid of chain lottery catch amp release sanctuary cities go to merit based immigration protect ice and law enforcement and of course keep building but much faster the wall ",3,3,1
"4227",2018-07-30,74.99,"rt gopchairwoman david burritt u s steel s president and ceo said the company was experiencing a renaissance and credited realdona ",1,3,0
"4228",2018-07-30,74.99,"  t co ssucrtmee",0,0,0
"4229",2018-07-30,74.99,"thank you to randpaul for your yes on a future great justice of the supreme court brett kavanaugh your vote means a lot to me and to everyone who loves our country ",2,2,8
"4230",2018-07-30,74.99," your social security and medicare cast your early vote or vote on august th election day he has my full and total endorsement ",1,2,2
"4231",2018-07-30,74.99," troy balderson of ohio is running for congress so important to the republican party troy is strong on crime and borders loves our military our vets and our second amendment troy will strongly protect ",2,2,2
"4232",2018-07-31,74.16,"rt whitehouse president trump delivers remarks on workforce development  t co ne kmxkhyw",1,1,0
"4233",2018-07-31,74.16,"collusion is not a crime but that doesn t matter because there was no collusion except by crooked hillary and the democrats ",-4,-2,-3
"4234",2018-07-31,74.16,"on my way to tampa florida look forward to seeing everyone soon  t co bsb ijbk r",0,1,0
"4235",2018-07-31,74.16," worker pay rate hits highest level since  t co pmdxhqqcg ",0,2,-1
"4236",2018-07-31,74.16,"congressman david kustoff has been a champion for the trump agenda i greatly appreciate his support david is strong on crime and borders loves our military vets and second amendment get out and vote for david on thursday august nd he has my full and total endorsement ",5,2,5
"4237",2018-07-31,74.16,"making america great again  t co onmgxvldvt",0,0,3
"4238",2018-07-31,74.16,"the globalist koch brothers who have become a total joke in real republican circles are against strong borders and powerful trade i never sought their support because i don t need their money or bad ideas they love my tax amp regulation cuts judicial picks amp more i made ",2,3,7
"4239",2018-07-31,74.16," border security is national security and national security is the long term viability of our country a government shutdown is a very small price to pay for a safe and prosperous america ",2,1,3
"4240",2018-07-31,74.16,"i am looking into d plastic guns being sold to the public already spoke to nra doesn t seem to make much sense ",0,1,0
"4241",2018-07-31,74.16,"thank you florida i love you  t co m t dzvuu",1,1,5
"4242",2018-07-31,74.16,"rush limbaugh is a great guy who truly gets it ",0,0,3
"4243",2018-07-31,74.16," them richer their network is highly overrated i have beaten them at every turn they want to protect their companies outside the u s from being taxed i m for america first amp the american worker a puppet for no one two nice guys with bad ideas make america great again ",0,0,2
"4244",2018-07-31,74.16,"rt dougmillsnyt realdonaldtrump walks with giuseppe conte prime minister of the italy following a joint news conference in the east ro ",0,1,0
"4245",2018-07-31,74.16,"rt dougmillsnyt realdonaldtrump pumps his fist after his new secretary of veterans affairs robert wilkie is sworn in by vp mike pence ",-1,0,0
"4246",2018-07-31,74.16,"will be in tampa tonight a big year for repdesantis who will be a great governor for florida strong on crime borders and our nd amendment big help on tax amp regulation cuts loves our military amp our vets has my full amp total endorsement ",2,-1,6
"4247",2018-07-31,74.16," senjohnbarrasso has a primary on august st he doesn t need any help because he is absolutely outstanding in every way but i hope the great people of wyoming will go out and show their support anyway john is absolutely top of the line amp has my complete amp total endorsement ",4,3,18
"4248",2018-07-31,74.16,"one of the reasons we need great border security is that mexico s murder rate in increased by to people killed a record the democrats want open borders i want maximum border security and respect for ice and our great law enforcement professionals foxnews",-1,0,0
"4249",2018-07-31,74.16,"rt erictrump truth acosta  t co acffoeql f",0,1,0
"4250",2018-07-31,74.16,"i don t care what the political ramifications are our immigration laws and border security have been a complete and total disaster for decades and there is no way that the democrats will allow it to be fixed without a government shutdown ",-1,-1,0
"4251",2018-07-31,74.16,"the fake news media is going crazy they are totally unhinged and in many ways after witnessing first hand the damage they do to so many innocent and decent people i enjoy watching in years when i am no longer in office their ratings will dry up and they will be gone ",-1,0,-7
"4252",2018-08-01,72.28,"russian collusion with the trump campaign one of the most successful in history is a total hoax the democrats paid for the phony and discredited dossier which was along with comey mccabe strzok and his lover the lovely lisa page used to begin the witch hunt disgraceful ",0,-2,2
"4253",2018-08-01,72.28," remain in the fbi while he himself was being investigated this is a real issue it won t go into a mueller report because mueller is going to protect these guys mueller has an interest in creating the illusion of objectivity around his investigation alan dershowitz ",0,2,5
"4254",2018-08-01,72.28," this is a terrible situation and attorney general jeff sessions should stop this rigged witch hunt right now before it continues to stain our country any further bob mueller is totally conflicted and his angry democrats that are doing his dirty work are a disgrace to usa ",-6,-4,-12
"4255",2018-08-01,72.28,"looking back on history who was treated worse alfonse capone legendary mob boss killer and public enemy number one or paul manafort political operative amp reagan dole darling now serving solitary confinement although convicted of nothing where is the russian collusion ",-2,-3,-5
"4256",2018-08-01,72.28,"it was my great honor to be joined by leading pastors and faith leaders from across our nation today at the whitehouse  t co ss zga p ",3,3,6
"4257",2018-08-01,72.28," we already have a smocking gun about a campaign getting dirt on their opponent it was hillary clinton how is it ok for hillary clinton to proactively seek dirt from the russians but the trump campaign met at the russians request and that is bad marc thiessen washington post",-3,-4,-6
"4258",2018-08-01,72.28,"join me tomorrow night at pme in wilkes barre township pennsylvania for a make america great again rally tickets  t co dr ezs q l  t co c kixvdf ",0,1,4
"4259",2018-08-01,72.28," private payrolls boom in july increasing by vs estimate adp  t co seu kgpima",1,0,0
"4260",2018-08-01,72.28," fbi agent peter strzok on the mueller team should have recused himself on day one he was out to stop the election of donald trump he needed an insurance policy those are illegal improper goals trying to influence the election he should never ever been allowed to ",-1,-1,-4
"4261",2018-08-01,72.28," we already have a smoking gun about a campaign getting dirt on their opponent it was hillary clinton how is it ok for hillary clinton to proactively seek dirt from the russians but the trump campaign met at the russians request and that is bad marc thiessen washington post",-3,-4,-6
"4262",2018-08-01,72.28," pledgetoamericasworkers  t co qijqfq bos",0,0,0
"4263",2018-08-01,72.28,"paul manafort worked for ronald reagan bob dole and many other highly prominent and respected political leaders he worked for me for a very short time why didn t government tell me that he was under investigation these old charges have nothing to do with collusion a hoax ",-1,-4,0
"4264",2018-08-02,72.95,"congratulations to greggjarrett on the tremendous success of his just out book the russia hoax the illicit scheme to clear hillary clinton amp frame donald trump already number one on amazon hard work from a brilliant guy it s the real story of the rigged witch hunt ",1,-1,5
"4265",2018-08-02,72.95,"thank you to chairman kim jong un for keeping your word amp starting the process of sending home the remains of our great and beloved missing fallen i am not at all surprised that you took this kind action also thank you for your nice letter l look forward to seeing you soon ",1,4,9
"4266",2018-08-02,72.95,"looking forward to being in the great state of pennsylvania where we had a tremendous victory in the election will be campaigning hard for an original supporter lou barletta to replace a weak an ineffective senator bob casey lou is tough and smart loves pa and our country ",2,0,0
"4267",2018-08-02,72.95,"pennsylvania has to love trump because unlike all of the others before me i am bringing steel back in a very big way plants opening up in pennsylvania and all over the country and congressman lou barletta who is running for the senate in pennsylvania is really helping ",3,1,6
"4268",2018-08-02,72.95,"charles koch of koch brothers who claims to be giving away millions of dollars to politicians even though i know very few who have seen this now makes the ridiculous statement that what president trump is doing is unfair to foreign workers he is correct america first ",1,0,-5
"4269",2018-08-02,72.95,"working hard thank you  t co pnxbfncf z",-1,1,1
"4270",2018-08-02,72.95,"looking forward to being in the great state of ohio on saturday night where i will be campaigning hard for a truly talented future congressman troy balderson see you all then tickets  t co uoykai uf  t co jhdtay fgj",0,0,2
"4271",2018-08-02,72.95,"wow foxandfriends is blowing away the competition in the morning ratings morning joe is a dead show with very few people watching and sadly fake news cnn is also doing poorly too much hate and inaccurately reported stories too predictable ",-5,-5,-7
"4272",2018-08-02,72.95,"rt realdonaldtrump worker pay rate hits highest level since  t co pmdxhqqcg ",0,2,-1
"4273",2018-08-02,72.95,"incredibly beautiful ceremony as u s korean war remains are returned to american soil thank you to honolulu and all of our great military participants on a job well done a special thanks to vice president mike pence on delivering a truly magnificent tribute ",2,4,8
"4274",2018-08-02,72.95,"they asked my daughter ivanka whether or not the media is the enemy of the people she correctly said no it is the fake news which is a large percentage of the media that is the enemy of the people ",-2,-1,-6
"4275",2018-08-02,72.95,"when the house and senate meet on the very important farm bill we love our farmers hopefully they will be able to leave the work requirements for food stamps provision that the house approved senate should go to votes ",1,2,8
"4276",2018-08-02,72.95,"thank you pennsylvania i love you  t co qoswnbzb f",1,1,5
"4277",2018-08-02,72.95,"congressman steve stivers of ohio has done a fantastic job as chairman of the nrcc he is a great congressman who is tough on crime amp borders amp an inspiration to our military amp vets big on nd amendment get out and vote for steve on aug th he has my full amp total endorsement ",3,2,9
"4278",2018-08-03,72.48,"july is just the ninth month since that unemployment has fallen below our economy has added million jobs since i won the election gdp more than million people have received a pay raise due to tax reform billion brought back from overseas foxnews",1,2,-2
"4279",2018-08-03,72.48,"congratulations marsha  t co jsmiowfbxa",1,0,2
"4280",2018-08-03,72.48," pastor praises trump as pro black at prison reform event  t co xfkf arebx",1,0,1
"4281",2018-08-03,72.48,"rt rasmussen poll today s realdonaldtrump approval ratings among black voters this time last year  t co mazbcwoimy ",1,0,2
"4282",2018-08-03,72.48,"almost manufacturing jobs created since i won the election remember when my opponents were saying that we couldn t create this type of job anymore wrong in fact these are among our best and most important jobs ",0,2,6
"4283",2018-08-03,72.48,"nasa which is making a big comeback under the trump administration has just named astronauts for boeing and spacex space flights we have the greatest facilities in the world and we are now letting the private sector pay to use them exciting things happening space force ",2,1,6
"4284",2018-08-03,72.48,"great photo from ocean city maryland thank you make america great again  t co kilzz ydj",0,0,5
"4285",2018-08-03,72.48,"marsha blackburn had a big win last night in the tennessee primary for u s senate she is an outstanding person amp great supporter of mine congratulations marsha we need you very badly in the senate to vote for our agenda your next opponent will vote against all we are doing ",2,0,13
"4286",2018-08-03,72.48,"congratulations to bill lee of tennessee on his big primary win for governor last night he ran a great campaign and now will finish off the job in november bill has my total and enthusiastic endorsement ",4,2,15
"4287",2018-08-03,72.48," the media are good news fire extinguishers greggutfeld thefive",0,1,1
"4288",2018-08-04,72.48," danny o connor is a total puppet for nancy pelosi and maxine waters danny wants to raise your taxes open your borders and take away your nd amendment vote for troy on tuesday ",-1,0,0
"4289",2018-08-04,72.48,"a great night in ohio s th congressional district with troy balderson troy loves ohio and he loves the people of ohio he will be fighting for you all the way ",2,-1,3
"4290",2018-08-04,72.48,"thank you ohio i love you  t co hysaqob gw",1,1,5
"4291",2018-08-04,72.48,"rt realdonaldtrump troy balderson running for congress from ohio is in a big election fight with a candidate who just got caught lying ",-1,-1,0
"4292",2018-08-04,72.48,"iran and it s economy is going very bad and fast i will meet or not meet it doesn t matter it is up to them ",0,-1,-2
"4293",2018-08-04,72.48,"heading to ohio ",0,0,0
"4294",2018-08-04,72.48," china which is for the first time doing poorly against us is spending a fortune on ads and p r trying to convince and scare our politicians to fight me on tariffs because they are really hurting their economy likewise other countries we are winning but must be strong ",0,-1,2
"4295",2018-08-04,72.48," tariffs will make our country much richer than it is today only fools would disagree we are using them to negotiate fair trade deals and if countries are still unwilling to negotiate they will pay us vast sums of money in the form of tariffs we win either way ",1,3,3
"4296",2018-08-04,72.48," tariffs have had a tremendous positive impact on our steel industry plants are opening all over the u s steelworkers are working again and big dollars are flowing into our treasury other countries use tariffs against but when we use them foolish people scream ",-1,-1,-1
"4297",2018-08-04,72.48,"tariffs are working far better than anyone ever anticipated china market has dropped in last months and they are talking to us our market is stronger than ever and will go up dramatically when these horrible trade deals are successfully renegotiated america first ",1,0,1
"4298",2018-08-04,72.48,"happy birthday uscg  t co cqo jcokn",1,2,3
"4299",2018-08-04,72.48,"troy balderson running for congress from ohio is in a big election fight with a candidate who just got caught lying about his relationship with nancy pelosi who is weak on crime borders amp your nd amendment and wants to raise your taxes by a lot vote for troy on tuesday ",-3,-2,-5
"4300",2018-08-04,72.48,"will be going to ohio tonight to campaign for troy balderson for the big congressional special election on tuesday early voting is on troy is strong on crime the border amp loves our military vets amp nd amendment his opponent is a puppet of nancy pelosi high taxes ",-1,-1,0
"4301",2018-08-04,72.48,"lebron james was just interviewed by the dumbest man on television don lemon he made lebron look smart which isn t easy to do i like mike ",1,0,4
"4302",2018-08-04,72.48,"rt seanhannity  t co ravcgzwsis",0,0,0
"4303",2018-08-04,72.48,"rt vincemcmahon grateful for our special makeawish guest at wwe hq thanks for visiting us tyler and for making yourself comfortable ",2,2,7
"4304",2018-08-04,72.48," dianne is the person leading our nation on collusion with russia only done by dems will she now investigate herself  t co og l bbwg",0,0,0
"4305",2018-08-04,72.48,"rt whitehouse this is probably the most pro active administration regarding urban america and the faith based community in my lifetime ",1,2,2
"4306",2018-08-04,72.48,"rt drudge report nyt editorial board member kill more men f ck the police  t co f vu dycyi",-1,0,-3
"4307",2018-08-04,72.48,"rt whitehouse under president trump the economy is roaring jobs are soaring and the american worker is seeing more money in their payc ",1,2,0
"4308",2018-08-04,72.48,"rt drudge report manufacturing  t co xparcypi g",0,0,0
"4309",2018-08-04,72.48,"rt drudge report record employed  t co spazgbpyz ",0,0,0
"4310",2018-08-04,72.48,"rt drudge report hispanic unemployment record low  t co ky w i pq ",0,0,-2
"4311",2018-08-04,72.48,"rt realdonaldtrump private payrolls boom in july increasing by vs estimate adp  t co seu kgpima",1,0,0
"4312",2018-08-04,72.48,"rt scavino us workers see biggest pay benefit increase in years  t co ed vxbbmbb",1,3,2
"4313",2018-08-04,72.48,"rt scavino potus realdonaldtrump and ufc s danawhite in the oval office earlier today at the whitehouse  t co jc jpsn ",0,0,0
"4314",2018-08-04,72.48,"rt scavino pro trump pastor trump is the most pro black president i ve ever seen  t co goqooecp ",2,1,0
"4315",2018-08-04,72.48,"congratulations to gregg jarrett on his book the russia hoax the illicit scheme to clear hillary clinton and frame donald trump going to on nytimes and amazon it is indeed a hoax and witch hunt illegally started by people who have already been disgraced great book ",-3,-5,2
"4316",2018-08-05,72.48,"the fake news hates me saying that they are the enemy of the people only because they know it s true i am providing a great service by explaining this to the american people they purposely cause great division amp distrust they can also cause war they are very dangerous amp sick ",-6,-5,-10
